Name,Url,Ratings,Reviews,Price 
"Mokobara Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model) ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01666031UDKFT7UL670E&url=%2FMokobara-Backpack-Laptop-Pretzel-Limited%2Fdp%2FB09WVH41X9%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599066%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658599066&id=5880019306233718&widgetName=sp_atf,4.1 out of 5 stars,74,"₹4,490"
American Tourister Casual Backpack ,https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-3,3.9 out of 5 stars,"42,643","₹1,099"
"Glowic Unisex's Casual Daypack for Travel, Classic, Foldable Daily Backpack(WBAG-54) (Green) ",https://www.amazon.in/Glowic-Unisexs-Foldable-Backpack-WBAG-54/dp/B0B5N7VF4F/ref=sr_1_omk_4?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-4,3.9 out of 5 stars,"11,189",₹699
Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy) ,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-5,4.1 out of 5 stars,482,₹729
"TRUE HUMAN Emperor Anti-Theft backpack With USB charging Port and anti -theft back pocket Laptop bag , office bag , college bag ( LEGEND ) ",https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-6,4.1 out of 5 stars,"4,221",₹699
Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black) ,https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-7,3.8 out of 5 stars,"3,128",₹549
Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Navy Blue) 40L ,https://www.amazon.in/Northzone-Polyester-School-Backpack-Compartment/dp/B08678P2T7/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-8,3.8 out of 5 stars,"6,593",₹599
Wesley Milestone 2.0 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Blue and Black) ,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-9,3.9 out of 5 stars,868,₹548
TRUE HUMAN Anti-Theft and USB Charging Port Backpack with Combination Lock Laptop Bag (Grey) ,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-10,4.0 out of 5 stars,131,₹695
"Mokobara Backpack Pro 15.6"" Inch Laptop Backpack For Men And Women (21 litre). ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03747283069SL0C7RLDI&url=%2FThe-Backpack-Pro-Deep-Black%2Fdp%2FB08SW78ZXD%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599066%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26psc%3D1&qualifier=1658599066&id=5880019306233718&widgetName=sp_mtf,4.0 out of 5 stars,216,"₹5,690"
"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK) ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0825473X63A0LDEDG9N&url=%2FSafari-Laptop-Backpack-Compartments-Resistant%2Fdp%2FB09B27CYC4%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599066%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26psc%3D1&qualifier=1658599066&id=5880019306233718&widgetName=sp_mtf,4.1 out of 5 stars,"1,060","₹1,479"
DIVING DEEP Women Backpack Latest School Bag for Girls (Black) ,https://www.amazon.in/DIVING-DEEP-Backpack-Polyester-Bag/dp/B08F7YYZTJ/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=A7G7LRDIK7CR7&sprefix=ba%2Caps%2C283&sr=8-13,4.2 out of 5 stars,"7,242",₹391
Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty ,https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-14,4.1 out of 5 stars,"6,174",₹899
"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty ",https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-15,"1,454",₹567
Wooum 15.6 inch Laptop Bag Backpack Fashion Rucksack Casual Student School Bag Computer Bag College Bag Office Bag Business Bag Unisex Travel Backpack ,https://www.amazon.in/Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-16,"3,207",₹468
"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant) ",https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-17,"5,628",₹249
"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment ",https://www.amazon.in/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-18,"10,597",₹799
Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack ,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&smid=A14CZOWI0VEHLG&sprefix=ba%2Caps%2C283&sr=8-19,"2,231",₹448
Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men ,https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1658599066&sprefix=ba%2Caps%2C283&sr=8-20,66,₹699
"Artistix Axile three dimensional backpack, 30 Ltrs 46 cms, Foldable Travel cum Office Laptop Backpack, Anti theft bag ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0847090IUNY80A8DKXB&url=%2FArtistix-Dimensional-Foldable-Backpack-Camouflage%2Fdp%2FB09HCPV1R9%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599066%26smid%3DA1VUWH3EQIJX98%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26psc%3D1&qualifier=1658599066&id=5880019306233718&widgetName=sp_btf,314,"₹1,396"
Safari Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Black (SWAGPACK19CBBLK) ,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A08246811Z6EM43GY8IRH&url=%2FSafari-Swagpack-Backpack-Compartments-Raincover%2Fdp%2FB09B25QMKY%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599066%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26psc%3D1&qualifier=1658599066&id=5880019306233718&widgetName=sp_btf,"₹1,099"
Mokobara The Transit Backpack Laptop Bag for Men and Women ,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09980192KXA2PDWFYC7J&url=%2FMokobara-Transit-Backpack-Laptop-Private%2Fdp%2FB09V7G6CTW%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599067%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658599067&id=2654624950610023&widgetName=sp_atf,4.1 out of 5 stars,82,"₹5,590"
"Mokobara Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model) ",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A01666031UDKFT7UL670E&url=%2FMokobara-Backpack-Laptop-Pretzel-Limited%2Fdp%2FB09WVH41X9%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1658599067%26smid%3DA2ZJIE4OXD710M%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26psc%3D1%26smid%3DA2ZJIE4OXD710M&qualifier=1658599067&id=2654624950610023&widgetName=sp_atf,4.1 out of 5 stars,74,"₹4,490"
American Tourister Casual Backpack ,https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1658599067&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-3,3.9 out of 5 stars,"42,643",₹699
"Glowic Unisex's Casual Daypack for Travel, Classic, Foldable Daily Backpack(WBAG-54) (Green) ",https://www.amazon.in/Glowic-Unisexs-Foldable-Backpack-WBAG-54/dp/B0B5N7VF4F/ref=sr_1_omk_4?crid=2M096C61O4MLT&keywords=bags&qid=1658599067&sprefix=ba%2Caps%2C283&sr=8-4,4.2 out of 5 stars,"11,189",₹729
Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy) ,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1658599067&sprefix=ba%2Caps%2C283&sr=8-5,4.0 out of 5 stars,9,₹332
"MosQuick® Clear large Drawstring Bags Clear Plastic Travel Bags, Travel Garments Organizing Storage Plastic Bags ,Shoe bags , Stationery Bag,multipurpose bag - Translucent ",https://www.amazon.in/MosQuick%C2%AE-Drawstring-Organizing-Stationery-multipurpose/dp/B09SB5DP5Y/ref=sxin_13_trfob_0_B09SB5DP5Y?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09SB5DP5Y&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=A1R6MZ1RCRIV13&sprefix=ba%2Caps%2C283&sr=1-1-2f21691d-8543-4979-a589-ab12f466fee3,4.0 out of 5 stars,82,₹579
Amazon Brand - Symbol Autumn-Winter'20 womens Handbag (mustard) ,https://www.amazon.in/Amazon-Brand-Autumn-Winter20-Handbag-mustard/dp/B08HVGQ3KT/ref=sxin_13_trfob_1_B08HVGQ3KT?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08HVGQ3KT&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-2-2f21691d-8543-4979-a589-ab12f466fee3,4.0 out of 5 stars,199,₹299
Amazon Brand - Solimo Sling Bag (Navy Blue) ,https://www.amazon.in/Amazon-Brand-Solimo-Sling-Navy/dp/B07SB9SZKF/ref=sxin_13_trfob_2_B07SB9SZKF?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07SB9SZKF&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-3-2f21691d-8543-4979-a589-ab12f466fee3,4.2 out of 5 stars,165,₹299
Amazon Brand - Solimo Sling Bag (Maroon) ,https://www.amazon.in/Amazon-Brand-Solimo-Sling-Maroon/dp/B07S63LC4P/ref=sxin_13_trfob_3_B07S63LC4P?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B07S63LC4P&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-4-2f21691d-8543-4979-a589-ab12f466fee3,4.1 out of 5 stars,1,"₹1,199"
Luces Nylon Blue Pack of 2 Travelling Bag Duffle Bags Wardrobe Luggage Organizer Under Bed Storage Bag Large ,https://www.amazon.in/Travelling-Wardrobe-Luggage-Organizer-Storage/dp/B096M8NYYN/ref=sxin_13_trfob_4_B096M8NYYN?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B096M8NYYN&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-5-2f21691d-8543-4979-a589-ab12f466fee3,4.0 out of 5 stars,2,"₹1,599"
"Amazon Brand - Solimo 46 Ltrs Carry-On Travel Backpack, Black ",https://www.amazon.in/Amazon-Brand-Solimo-BG69-Bagpack58/dp/B09296LFWJ/ref=sxin_13_trfob_5_B09296LFWJ?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B09296LFWJ&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-6-2f21691d-8543-4979-a589-ab12f466fee3,4.1 out of 5 stars,317,"₹3,298"
"AmazonBasics Tool Bag Backpack, 50 Pocket - 2 Pocket Front ",https://www.amazon.in/AmazonBasics-Tool-Bag-Backpack-Pocket/dp/B079YQPPW2/ref=sxin_13_trfob_6_B079YQPPW2?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B079YQPPW2&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=AH017Z3M1ZJ3T&sprefix=ba%2Caps%2C283&sr=1-7-2f21691d-8543-4979-a589-ab12f466fee3,3.9 out of 5 stars,223,"₹4,269"
AmazonBasics Slim Carry On Laptop Travel Weekender Backpack - Green ,https://www.amazon.in/AmazonBasics-Slim-Carry-On-Backpack/dp/B079LMPPKG/ref=sxin_13_trfob_7_B079LMPPKG?content-id=amzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96%3Aamzn1.sym.9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B079LMPPKG&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=3HRjS&pd_rd_wg=EPcsU&pf_rd_p=9eb4d2f1-b61c-4285-80eb-8b728a3d4d96&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-8-2f21691d-8543-4979-a589-ab12f466fee3,4.1 out of 5 stars,10,"₹3,199"
Miraggio Genevieve Quilted Women's Crossbody bag ,https://www.amazon.in/Miraggio-Genevieve-Quilted-Womens-Crossbody/dp/B09H558YGP/ref=sxin_14?asc_contentid=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d%3Aamzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&creativeASIN=B09H558YGP&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=bags&linkCode=oas&pd_rd_i=B09H558YGP&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=HUvpu&pd_rd_wg=EPcsU&pf_rd_p=5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-1-7188e7bb-a7a6-440c-95b3-a03604035cdc&tag=ndtvswirlsterosp-21,4.1 out of 5 stars,168,₹898
Lino Perros Womens Synthetic Leather ,https://www.amazon.in/Lino-Perros-Womens-Synthetic-Leather/dp/B08M425CLH/ref=sxin_14?asc_contentid=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d%3Aamzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&creativeASIN=B08M425CLH&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=bags&linkCode=oas&pd_rd_i=B08M425CLH&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=HUvpu&pd_rd_wg=EPcsU&pf_rd_p=5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-2-7188e7bb-a7a6-440c-95b3-a03604035cdc&tag=ndtvswirlsterosp-21,3.8 out of 5 stars,444,₹809
sugarcrush Women's Clutch (multidimension_Multicolored) ,https://www.amazon.in/sugarcrush-Womens-Multicolour-Clutch-Detachable/dp/B07C319T8K/ref=sxin_14?asc_contentid=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d%3Aamzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&creativeASIN=B07C319T8K&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=bags&linkCode=oas&pd_rd_i=B07C319T8K&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=HUvpu&pd_rd_wg=EPcsU&pf_rd_p=5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-3-7188e7bb-a7a6-440c-95b3-a03604035cdc&tag=ndtvswirlsterosp-21,3.8 out of 5 stars,"1,459",₹499
Envias Leatherette Side Sling Bags For Women's Ladies (Green_EVS-122) ,https://www.amazon.in/Envias-Leatherette-Womens-Ladies-Green_EVS-122/dp/B08X67XD78/ref=sxin_14?asc_contentid=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&asc_contenttype=article&ascsubtag=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&content-id=amzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d%3Aamzn1.sym.5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&creativeASIN=B08X67XD78&crid=2M096C61O4MLT&cv_ct_cx=bags&cv_ct_id=amzn1.osa.069164df-eb7f-4fa4-9ee2-375bd72db86b.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-earns-comm&keywords=bags&linkCode=oas&pd_rd_i=B08X67XD78&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=HUvpu&pd_rd_wg=EPcsU&pf_rd_p=5f0ba99d-2991-4ecb-ae3e-35a7ecd2eb9d&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&sprefix=ba%2Caps%2C283&sr=1-4-7188e7bb-a7a6-440c-95b3-a03604035cdc&tag=ndtvswirlsterosp-21,3.9 out of 5 stars,753,₹649
Genie Flamenco2 Casual Backpacks for Women ,https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF9VHTY/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08YF9VHTY&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=4QQKt&pd_rd_wg=EPcsU&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-1-b8003e8c-7dbe-4d7b-b373-a406a41b9947,4.0 out of 5 stars,662,₹699
"Genie Flamenco Laptop Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Sky Blue) ",https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sxin_15?content-id=amzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8%3Aamzn1.sym.c6b19462-ba91-4dc2-add9-c9c315b3c2f8&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B08YF1XJXY&pd_rd_r=d75507a0-4036-4b5e-9ae1-4a797f082c3f&pd_rd_w=4QQKt&pd_rd_wg=EPcsU&pf_rd_p=c6b19462-ba91-4dc2-add9-c9c315b3c2f8&pf_rd_r=J83GR3W9D7JSFQ8RX3BB&qid=1658599067&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=1-2-b8003e8c-7dbe-4d7b-b373-a406a41b9947,4.0 out of 5 stars,"10,597",₹448
